DOW,NAME,COUNTY
73061300,Zimmer Pond,Stearns
73061400,Doll Pond,Stearns
73070001,Mississippi River - St. Cloud Dam Pool,Stearns
73070002,Mississippi River - Champion Dam Pool,Stearns
73070100,Melrose Deep Quarry,Stearns
73070200,Kabe Pond,Stearns
73070300,Eleven Quarry,Stearns
73070400,Melrose Red Quarry,Stearns
73070600,Oberg Quarry,Stearns
73070900,Thielman Quarry,Stearns
73071000,Trabetusky Quarry,Stearns
73071100,Nine Quarry,Stearns
73071200,Ten Quarry,Stearns
73071300,Twelve Quarry,Stearns
73071400,Horseshoe Quarry,Stearns
73071500,Fourteen Quarry,Stearns
73071600,Fifteen Quarry,Stearns
73071700,Sixteen Quarry,Stearns
73071800,Seventeen Quarry,Stearns
73071900,Benzy Quarry,Stearns
73072000,Nineteen Quarry,Stearns
73072200,Apollo Pond,Stearns
73072300,Sauk River - Cold Spring Dam Pool,Stearns
73072400,Rice NPSA,Stearns
73072500,Spaeth NPSA,Stearns
73072600,Rockville Pond,Stearns
73072700,Pasture Pond,Stearns
73072800,Rice Pond 2,Stearns
73072900,Belgrade Pond,Stearns
73073000,Stulens Pond,Stearns
73073100,Koronis Pond 2,Stearns
73073200,Corner Pond,Stearns
73073300,Farm Pond,Stearns
73073400,Little Spunk Pond,Stearns
73073500,Roadside Pond,Stearns
73073600,Round Pond,Stearns
73073700,Getchell Pond,Stearns
73073800,St. Rosa Pond,Stearns
73073900,Sauk Pond,Stearns
73074000,Goodner Pond,Stearns
73074100,Luxemburg Pond,Stearns
73074200,Kimball Pond,Stearns
73074300,Byer Pond,Stearns
73074400,Crooked Pond,Stearns
73074500,Little Hartnette Pond,Stearns
73074600,Birch Pond,Stearns
73074700,Interstate Pond,Stearns
73074800,Tiny Pond,Stearns
73074900,Twin Pond,Stearns
73075000,Hoboken Pond,Stearns
73075100,Green Pond,Stearns
73075200,Heritage Center Ponds,Stearns
73075300,Kody Pond,Stearns
73075400,Samantha Pond,Stearns
73075500,Tawny Pond,Stearns
73075600,Loucille Pond,Stearns
73075700,Wheezy Pond,Stearns
73075800,Jeremy Pond,Stearns
73075900,Kenneth Pond,Stearns
73076000,Jezierski Pond,Stearns
73076100,Moreno Pond,Stearns
73076200,Brady Pond,Stearns
73076300,MaryMac Pond,Stearns
73076400,Dynamite Pond,Stearns
73076500,Narrow Pond,Stearns
73076600,Shoe Pond,Stearns
73076700,Minnie Pond,Stearns
73076800,Rockpile Pond,Stearns
73076900,Dozer Pond,Stearns
73077000,Unnamed,Stearns
73077300,Unnamed-Jubilee Pond,Stearns
73077400,Unnamed (Discovery),Stearns
73077500,Unnamed (Spirit Marsh),Stearns
73077600,Unnamed (Crow Lake WPA),Stearns
74000100,Rice,Steele
74000200,Unnamed,Steele
74000300,East Marsh,Steele
74000400,Oak Glen,Steele
74000401,Oak Glen (Main Bay),Steele
74000402,Oak Glen (East Bay),Steele
74000500,Fredrickson,Steele
74000600,Rickert,Steele
74000700,Unnamed,Steele
74000800,Unnamed,Steele
74000900,Unnamed,Steele
74001000,Unnamed,Steele
74001100,Unnamed,Steele
74001200,Unnamed,Steele
74001300,Unnamed,Steele
74001400,Unnamed,Steele
74001500,Unnamed,Steele
74001600,Unnamed,Steele
74001700,Unnamed,Steele
74001800,Unnamed,Steele
74001900,Kohlmeier,Steele
74002000,Hamman's Slough,Steele
74002100,Mud,Steele
74002200,Lonergan,Steele
74002300,Beaver,Steele
74002400,Fositen,Steele
74002500,Unnamed,Steele
74002600,Unnamed,Steele
74002700,Unnamed,Steele
74002800,Shea,Steele
74002900,Unnamed,Steele
74003000,Unnamed,Steele
74003100,Unnamed,Steele
74003200,Unnamed,Steele
74003300,Bradley,Steele
74003400,Unnamed,Steele
74003500,Pelican,Steele
74003600,Swan,Steele
74003700,Willert,Steele
74004000,Unnamed,Steele
74004100,Unnamed,Steele
74004500,Unnamed,Steele
74005300,Unnamed,Steele
74006300,Morehouse Park Pond,Steele
74006400,Cabela's KFP,Steele
74006500,Wavrin Wetland,Steele
74006600,Maple Creek Dam Pool,Steele
74006700,Chase Pond,Steele
74006800,Shianne Pond,Steele
74006900,William Pond,Steele
74007000,Andrea Pond,Steele
74007100,Brian Pond,Steele
74007300,Linda Pond,Steele
74007400,Little Log Pond,Steele
74007500,Sunday Pond,Steele
74007600,Celestine Pond,Steele
74007700,Bernadette Pond,Steele
75000100,Unnamed,Stevens
75000200,Cyrus,Stevens
75000300,Unnamed,Stevens
75000400,Unnamed (Moore WPA),Stevens
75000500,Unnamed,Stevens
75000600,Durkee,Stevens
75000700,Unnamed,Stevens
75000701,Unnamed (North Portion),Stevens
75000702,Unnamed (South Portion),Stevens
75000800,Unnamed,Stevens
75000900,Goulds,Stevens
75001000,Unnamed,Stevens
75001100,Unnamed,Stevens
75001200,Unnamed,Stevens
75001300,Unnamed,Stevens
75001400,Unnamed,Stevens
75001500,Unnamed (Solvie Slough),Stevens
75001600,Unnamed,Stevens
75001700,Unnamed,Stevens
75001800,Unnamed,Stevens
75001900,Page,Stevens
75002000,Unnamed,Stevens
75002100,Unnamed,Stevens
75002200,Unnamed,Stevens
75002300,Unnamed,Stevens
75002400,Long,Stevens
75002400,Long,Stevens
75002500,North Baker,Stevens
75002600,Baker,Stevens
75002700,Unnamed,Stevens
75002800,Unnamed,Stevens
75002900,Foss,Stevens
75003000,Unnamed,Stevens
75003100,Unnamed,Stevens
75003200,Unnamed,Stevens
75003300,Unnamed,Stevens
75003400,Bjork,Stevens
75003500,Unnamed,Stevens
75003600,Scandia,Stevens
75003700,Moore,Stevens
75003800,Unnamed,Stevens
75003900,Unnamed,Stevens
75004000,Unnamed,Stevens
75004100,Hanson,Stevens
75004200,Unnamed,Stevens
75004300,Unnamed,Stevens
75004400,Unnamed,Stevens
75004500,Hanse,Stevens
75004600,Charlotte,Stevens
75004700,Unnamed,Stevens
75004800,Unnamed,Stevens
75004900,Unnamed,Stevens
75005000,Unnamed,Stevens
75005100,Unnamed,Stevens
75005200,Round,Stevens
75005300,Unnamed,Stevens
75005400,Unnamed,Stevens
75005500,Unnamed,Stevens
75005600,Swan,Stevens
75005700,Unnamed,Stevens
75005800,Unnamed,Stevens
75005900,Unnamed,Stevens
75006000,Unnamed,Stevens
75006100,North Pomme de Terre,Stevens
75006200,Winters Slough,Stevens
75006300,Unnamed,Stevens
75006400,Erickson,Stevens
75006500,Unnamed,Stevens
75006600,Unnamed,Stevens
75006700,Unnamed,Stevens
75006800,Unnamed,Stevens
75006900,Unnamed,Stevens
75007000,Unnamed,Stevens
75007100,Unnamed,Stevens
75007200,Unnamed,Stevens
75007300,Unnamed,Stevens
75007400,Middle Pomme de Terre,Stevens
75007500,Perkins,Stevens
75007600,Unnamed,Stevens
75007700,Unnamed,Stevens
75007800,Unnamed,Stevens
75007900,Unnamed,Stevens
75008000,Unnamed,Stevens
75008100,Unnamed,Stevens
75008200,Unnamed,Stevens
75008300,Unnamed,Stevens
75008400,Unnamed,Stevens
75008500,Unnamed,Stevens
75008600,Unnamed,Stevens
75008700,Unnamed,Stevens
75008800,Unnamed,Stevens
75008900,Unnamed,Stevens
75009000,Unnamed,Stevens
75009100,Unnamed,Stevens
75009200,Unnamed,Stevens
75009300,Unnamed,Stevens
75009400,Unnamed,Stevens
75009500,Unnamed,Stevens
75009600,Pomme de Terre Reservoir,Stevens
75009700,Crystal,Stevens
75009800,Unnamed,Stevens
75009900,Goulds,Stevens
75010000,Coleman Slough,Stevens
75010100,Horseshoe,Stevens
75010200,Unnamed,Stevens
75010300,Unnamed,Stevens
75010400,Unnamed,Stevens
75010500,Middle Wintermute,Stevens
75010600,Unnamed,Stevens
75010700,Unnamed,Stevens
75010800,Unnamed,Stevens
75010900,Unnamed,Stevens
75011000,Unnamed,Stevens
75011100,Unnamed,Stevens
75011200,Unnamed,Stevens
75011300,South Wintermute,Stevens
75011400,Unnamed,Stevens
75011500,Unnamed,Stevens
75011600,North Maughan,Stevens
75011700,South Maughan,Stevens
75011800,Unnamed,Stevens
75011900,Unnamed,Stevens
75012000,Unnamed,Stevens
75012100,Unnamed,Stevens
75012200,Unnamed,Stevens
75012300,Unnamed,Stevens
75012400,Unnamed,Stevens
75012500,North Wintermute,Stevens
75012600,Unnamed,Stevens
75012700,Unnamed,Stevens
75012800,Unnamed,Stevens
75012900,Unnamed,Stevens
75013000,Unnamed,Stevens
75013100,Unnamed,Stevens
75013200,Unnamed,Stevens
75013300,Unnamed,Stevens
75013400,Unnamed,Stevens
75013500,Unnamed,Stevens
75013600,Unnamed,Stevens
75013700,Unnamed,Stevens
75013800,Unnamed,Stevens
75013900,Unnamed,Stevens
75014000,Unnamed,Stevens
75014100,Unnamed,Stevens
75014200,Unnamed,Stevens
75014300,Unnamed,Stevens
75014400,Unnamed,Stevens
75014500,Unnamed,Stevens
75014600,Unnamed,Stevens
75014700,Unnamed,Stevens
75014800,Unnamed,Stevens
75014900,Unnamed (Sather Slough),Stevens
75015000,Unnamed,Stevens
75015100,Unnamed,Stevens
75015200,Unnamed,Stevens
75015300,Unnamed,Stevens
75015400,Unnamed,Stevens
75015500,Unnamed,Stevens
75015600,Unnamed,Stevens
75015700,Unnamed,Stevens
75015800,Unnamed,Stevens
75015900,Unnamed,Stevens
75016000,Unnamed,Stevens
75016100,Harstad Slough,Stevens
75016200,Unnamed,Stevens
75016300,Unnamed,Stevens
75016400,Silver,Stevens
75016500,Unnamed (Spooner Slough),Stevens
75016600,Unnamed,Stevens
75016700,Unnamed,Stevens
75016800,Unnamed,Stevens
75016900,Unnamed,Stevens
75017000,Unnamed,Stevens
75017100,Unnamed,Stevens
75017200,Unnamed,Stevens
75017300,Unnamed,Stevens
75017400,Unnamed,Stevens
75017500,Unnamed,Stevens
75017600,Unnamed,Stevens
75017700,Unnamed,Stevens
75017800,Unnamed,Stevens
75017900,Unnamed,Stevens
75018000,Unnamed,Stevens
75018100,Unnamed,Stevens
75018200,Unnamed,Stevens
75018300,Drywood,Stevens
75018400,Unnamed,Stevens
75018500,Unnamed,Stevens
75018600,Unnamed,Stevens
75018700,Unnamed,Stevens
75018800,Unnamed,Stevens
75018900,Unnamed,Stevens
75019000,Unnamed,Stevens
75019100,Unnamed,Stevens
75019200,Clear,Stevens
75019300,Mud,Stevens
75019400,Unnamed,Stevens
75019500,Unnamed,Stevens
75019600,Unnamed,Stevens
75019700,Unnamed,Stevens
75019800,Unnamed,Stevens
75019900,Horseshoe,Stevens
75020000,Hattie,Stevens
75020100,Flax,Stevens
75020200,Unnamed,Stevens
75020300,Gorder,Stevens
75020400,Unnamed,Stevens
75020500,Unnamed,Stevens
75020600,Unnamed,Stevens
75020700,Unnamed,Stevens
75020800,Unnamed,Stevens
75020900,Unnamed,Stevens
75021000,Unnamed,Stevens
75021100,Unnamed,Stevens
75021200,Unnamed,Stevens
75021300,Unnamed,Stevens
75021400,Moose,Stevens
75021500,Unnamed,Stevens
75021600,Unnamed,Stevens
75021700,Unnamed,Stevens
75021800,Unnamed,Stevens
75021900,Unnamed,Stevens
75022000,Unnamed,Stevens
75022100,Unnamed,Stevens
75022200,Unnamed,Stevens
75022300,Unnamed,Stevens
75022400,Unnamed,Stevens
75022500,Unnamed,Stevens
75022600,Unnamed,Stevens
75022700,Unnamed,Stevens
75022800,Unnamed,Stevens
75022900,Unnamed,Stevens
75023000,Unnamed,Stevens
75023100,Unnamed,Stevens
75023200,Unnamed,Stevens
75023300,Unnamed,Stevens
75023400,Unnamed,Stevens
75023500,Unnamed,Stevens
75023600,Unnamed,Stevens
75023700,Unnamed,Stevens
75023800,Moose Island,Stevens
75023900,Unnamed,Stevens
75024000,Unnamed,Stevens
75024100,Unnamed (Sherstad Slough),Stevens
75024200,Unnamed,Stevens
75024300,Unnamed,Stevens
75024400,Unnamed,Stevens
75024500,Barrett,Stevens
75024600,Unnamed,Stevens
75024700,Unnamed,Stevens
75024800,Unnamed,Stevens
75024900,Unnamed,Stevens
75025000,Unnamed,Stevens
75025100,Unnamed,Stevens
75025200,Unnamed,Stevens
75025300,Unnamed,Stevens
75025400,Unnamed,Stevens
75025500,Unnamed,Stevens
75025600,Unnamed,Stevens
75025700,Unnamed,Stevens
75025800,Unnamed,Stevens
75025900,Unnamed,Stevens
75026000,Unnamed,Stevens
75026100,Unnamed,Stevens
75026200,Unnamed,Stevens
75026300,Unnamed,Stevens
75026400,Unnamed,Stevens
75026500,Unnamed,Stevens
75026600,Unnamed,Stevens
75026700,Unnamed,Stevens
75026800,Unnamed (Lundberg),Stevens
75026900,Unnamed,Stevens
75027000,Unnamed,Stevens
75027100,Unnamed,Stevens
75027200,Unnamed,Stevens
75027300,Unnamed,Stevens
75027400,Unnamed,Stevens
75027500,Unnamed,Stevens
75027600,Unnamed,Stevens
75027700,Fish,Stevens
75027800,Unnamed,Stevens
75027900,Unnamed,Stevens
75028000,Unnamed,Stevens
75028100,Unnamed,Stevens
75028200,Unnamed,Stevens
75028300,Grossman Slough,Stevens
75028400,Unnamed,Stevens
75028500,Unnamed,Stevens
75028600,Unnamed,Stevens
75028700,Unnamed,Stevens
75028800,Unnamed,Stevens
75028900,Clark,Stevens
75029000,Unnamed,Stevens
75029100,Gravel,Stevens
75029200,Unnamed,Stevens
75029300,Unnamed,Stevens
75029400,Jipson Slough,Stevens
75029500,Unnamed,Stevens
75029600,Unnamed,Stevens
75029700,Unnamed,Stevens
75029800,Unnamed,Stevens
75029900,Unnamed,Stevens
75030000,Gunderson Slough,Stevens
75030100,Unnamed,Stevens
75030200,Unnamed,Stevens
75030300,Unnamed,Stevens
75030400,Unnamed,Stevens
75030500,Unnamed,Stevens
75030600,Unnamed,Stevens
75030700,Unnamed,Stevens
75030800,Mud,Stevens
75030900,Mud,Stevens
75031000,Mud,Stevens
75031100,Unnamed,Stevens
75031200,Unnamed,Stevens
75031300,Unnamed,Stevens
75031500,Unnamed,Stevens
75031600,Unnamed,Stevens
75031700,Unnamed,Stevens
75031900,Unnamed,Stevens
75032000,Unnamed,Stevens
75032200,Unnamed,Stevens
75032300,Unnamed,Stevens
75032500,Unnamed,Stevens
75032700,Unnamed,Stevens
75032800,Unnamed,Stevens
75032900,Unnamed,Stevens
75033200,Unnamed,Stevens
75033300,Unnamed,Stevens
75033500,Unnamed,Stevens
75033600,Unnamed,Stevens
75033700,Unnamed,Stevens
75033900,Unnamed,Stevens
75034000,Unnamed,Stevens
75034100,Unnamed,Stevens
75034200,Unnamed,Stevens
75034300,Unnamed,Stevens
75034400,Unnamed,Stevens
75034600,Unnamed,Stevens
75034800,Unnamed,Stevens
75035000,Unnamed,Stevens
75035100,Unnamed,Stevens
75035300,Unnamed,Stevens
75035400,Unnamed,Stevens
75035500,Unnamed,Stevens
75036000,Unnamed,Stevens
75036100,Unnamed,Stevens
75036200,Unnamed,Stevens
75036300,Unnamed,Stevens
75036400,Unnamed,Stevens
75036500,Unnamed,Stevens
75036600,Unnamed,Stevens
75036700,Unnamed,Stevens
75036800,Unnamed,Stevens
75036900,Unnamed,Stevens
75037000,Unnamed,Stevens
75037100,Unnamed,Stevens
75037200,Unnamed,Stevens
75037300,Unnamed,Stevens
75037400,Unnamed,Stevens
75037500,Unnamed,Stevens
75037600,Unnamed,Stevens
75037700,Unnamed,Stevens
75037800,Unnamed,Stevens
75038000,Unnamed,Stevens
75038300,Unnamed,Stevens
75038400,Unnamed,Stevens
75038600,Unnamed,Stevens
75038800,Unnamed,Stevens
75039100,Unnamed,Stevens
75039300,Unnamed,Stevens
75039500,Unnamed,Stevens
75039600,Unnamed,Stevens
75039700,Aquatic Farm Ponds,Stevens
75039701,Pond 1,Stevens
75039702,Pond 2,Stevens
75039703,Pond 3,Stevens
75039704,Pond 4,Stevens
75039705,Pond 5,Stevens
75039706,Pond 6,Stevens
75039707,Pond 7,Stevens
75039708,Pond 8,Stevens
75039709,Pond 9,Stevens
75039900,Unnamed,Stevens
76000100,Unnamed,Swift
76000200,Unnamed,Swift
76000300,Unnamed,Swift
76000400,Unnamed,Swift
76000500,Unnamed,Swift
76000600,Unnamed,Swift
76000700,Unnamed,Swift
76000800,Unnamed,Swift
76000900,Unnamed,Swift
76001000,Unnamed,Swift
76001100,Unnamed,Swift
76001200,Unnamed,Swift
76001300,Unnamed,Swift
76001400,Unnamed,Swift
76001500,Unnamed,Swift
76001600,Unnamed,Swift
76001700,Unnamed,Swift
76001800,Unnamed,Swift
76001900,Unnamed,Swift
76002000,Unnamed,Swift
76002100,Unnamed,Swift
76002200,Unnamed,Swift
76002300,Unnamed,Swift
76002400,Unnamed (Frank),Swift
76002500,Unnamed,Swift
76002600,Unnamed,Swift
76002700,Unnamed,Swift
76002800,Unnamed,Swift
76002900,Unnamed,Swift
76003000,Unnamed,Swift
76003100,School,Swift
76003200,West Sunberg,Swift
76003300,Monson,Swift
76003400,Frank,Swift
76003500,Unnamed,Swift
76003600,Unnamed,Swift
76003700,Unnamed,Swift
76003800,Unnamed,Swift
76003900,Unnamed,Swift
76004000,Unnamed,Swift
76004100,Unnamed,Swift
76004200,Unnamed,Swift
76004300,Unnamed,Swift
76004400,Unnamed,Swift
76004500,Unnamed (John Brady Wetland),Swift
76004600,Unnamed,Swift
76004700,Unnamed,Swift
76004800,Unnamed,Swift
76004900,Unnamed,Swift
76005000,Unnamed,Swift
76005100,Unnamed,Swift
76005200,Unnamed,Swift
76005300,Unnamed,Swift
76005400,Unnamed,Swift
76005500,Unnamed,Swift
76005600,Unnamed,Swift
76005700,Hollerberg,Swift
76005800,Unnamed,Swift
76005900,Unnamed,Swift
76006000,Unnamed,Swift
76006100,Unnamed,Swift
76006200,Unnamed,Swift
76006300,Unnamed,Swift
76006400,Unnamed,Swift
76006500,Unnamed,Swift
76006600,Unnamed,Swift
76006700,Unnamed,Swift
76006800,Unnamed,Swift
76006900,Unnamed,Swift
76007000,Unnamed,Swift
76007100,Unnamed,Swift
76007200,Camp,Swift
76007300,Unnamed,Swift
76007400,Unnamed,Swift
76007500,Unnamed,Swift
76007600,Unnamed,Swift
76007700,Unnamed,Swift
76007800,Unnamed,Swift
76007900,Unnamed,Swift
76008000,Unnamed,Swift
76008100,Unnamed,Swift
76008200,Unnamed,Swift
76008300,Unnamed,Swift
76008400,Unnamed,Swift
76008500,Unnamed,Swift
76008600,Hassel,Swift
76008700,Unnamed,Swift
76008800,Moore,Swift
76008900,Unnamed,Swift
76009000,Unnamed,Swift
76009100,Unnamed,Swift
76009200,Frovold,Swift
76009300,Unnamed,Swift
76009400,Johnson,Swift
76009500,Unnamed,Swift
76009600,Unnamed,Swift
76009700,Unnamed,Swift
76009800,Unnamed,Swift
76009900,Unnamed,Swift
76010000,Unnamed,Swift
76010100,Unnamed,Swift
76010200,Unnamed,Swift
76010300,Hoffs Slough,Swift
76010400,Unnamed,Swift
76010500,Unnamed,Swift
76010600,Unnamed,Swift
76010700,Malachy,Swift
76010800,Lynch,Swift
76010900,Unnamed,Swift
76011000,Unnamed,Swift
76011100,Unnamed,Swift
76011200,Unnamed,Swift
76011300,Unnamed,Swift
76011400,Unnamed,Swift
76011500,Byrne,Swift
76011600,Unnamed,Swift
76011700,Unnamed,Swift
76011701,Eastside Milwaukee Pond,Swift
76011702,Westside Milwaukee Pond,Swift
76011800,Unnamed,Swift
76011900,Unnamed,Swift
76012000,Unnamed,Swift
76012100,Unnamed,Swift
76012200,Unnamed,Swift
76012300,Unnamed,Swift
76012400,Unnamed,Swift
76012500,Unnamed,Swift
76012600,Unnamed,Swift
76012700,Unnamed,Swift
76012800,Unnamed,Swift
76012900,Appleton Mill Pond,Swift
76013000,Spring,Swift
76013100,Unnamed,Swift
76013200,Unnamed,Swift
76013300,Unnamed,Swift
76013400,Unnamed,Swift
76013500,Unnamed,Swift
76013600,Unnamed,Swift
76013700,Unnamed,Swift
76013800,Unnamed,Swift
76013900,Unnamed (Rheingans Pond),Swift
76014000,Hart,Swift
76014100,Shible,Swift
76014200,Unnamed,Swift
76014300,Unnamed,Swift
76014400,Unnamed,Swift
76014500,Unnamed,Swift
76014600,Oliver,Swift
76014601,Oliver (east portion),Swift
76014602,Oliver (west portion),Swift
76014700,Unnamed,Swift
76014800,Griffin,Swift
76014900,South Drywood,Swift
76015000,Unnamed,Swift
76015100,Unnamed,Swift
76015200,Unnamed,Swift
76015300,Unnamed,Swift
76015400,Unnamed,Swift
76015500,Unnamed,Swift
76015600,Unnamed,Swift
76015700,Unnamed,Swift
76015800,Unnamed,Swift
76015900,Small Henry,Swift
76016000,Large Henry,Swift
76016100,Unnamed,Swift
76016200,Unnamed,Swift
76016300,Reu Marsh,Swift
76016400,Unnamed,Swift
76016500,Unnamed,Swift
76016600,Unnamed,Swift
76016700,Unnamed,Swift
76016800,Unnamed,Swift
76016900,North Drywood,Swift
76017000,Unnamed,Swift
76017100,Unnamed,Swift
76017200,Unnamed,Swift
76017300,Unnamed,Swift
76017700,Unnamed,Swift
76018000,Unnamed,Swift
76018100,Unnamed,Swift
76018200,Unnamed,Swift
76018300,Unnamed,Swift
76018400,Unnamed,Swift
76018500,Unnamed,Swift
76018600,Unnamed,Swift
76018700,Unnamed,Swift
76018800,Unnamed,Swift
76018900,Unnamed,Swift
76019000,Unnamed,Swift
76019500,Unnamed,Swift
76019600,Unnamed,Swift
76019700,Unnamed,Swift
76019800,Unnamed,Swift
76020000,Unnamed,Swift
76020100,Unnamed,Swift
76020300,Unnamed,Swift
76020500,Unnamed,Swift
76020600,Unnamed,Swift
76020700,Unnamed,Swift
76020900,Unnamed,Swift
76021000,Unnamed,Swift
76021100,Unnamed (Danvers WMA),Swift
76021300,Unnamed,Swift
76021600,Unnamed,Swift
76021800,Unnamed,Swift
76022000,Unnamed,Swift
76022100,Unnamed,Swift
76022200,Unnamed,Swift
76022300,Unnamed,Swift
76022400,Unnamed,Swift
76022600,Unnamed,Swift
76022700,Unnamed,Swift
76022800,Unnamed,Swift
76022900,Unnamed,Swift
76023000,Unnamed,Swift
76023200,Unnamed,Swift
76023300,Unnamed,Swift
76023400,Unnamed,Swift
76023500,Unnamed,Swift
76023700,Unnamed,Swift
76023800,Unnamed,Swift
76023900,Unnamed,Swift
76024000,Unnamed,Swift
76024100,Unnamed,Swift
76024200,Unnamed,Swift
76024300,Unnamed,Swift
76024500,Unnamed (Bench WMA),Swift
76024600,Unnamed,Swift
76024700,Unnamed,Swift
76024800,Unnamed,Swift
76024900,Unnamed,Swift
76025000,Unnamed,Swift
76025100,Unnamed,Swift
76025200,Unnamed,Swift
76025300,Unnamed,Swift
76025400,Unnamed,Swift
76025500,Unnamed,Swift
76025600,Unnamed,Swift
76025800,Unnamed,Swift
76026000,Unnamed,Swift
76026100,Unnamed,Swift
76026200,Unnamed,Swift
76026500,Unnamed,Swift
76026600,Unnamed,Swift
76026700,Unnamed,Swift
76026800,Unnamed,Swift
76026900,Unnamed,Swift
76027000,Unnamed,Swift
76027100,Unnamed,Swift
76027200,Unnamed,Swift
76027500,Unnamed,Swift
76027600,Unnamed,Swift
76027700,Unnamed,Swift
76027800,Unnamed,Swift
76027900,Unnamed,Swift
76028000,Kerk Wetland,Swift
76028100,Schliep Pond,Swift
76028200,Berthold Koosmann,Swift
76028300,Schlieman Pond,Swift
77000100,Rock,Todd
77000200,Schreiers,Todd
77000300,Unnamed,Todd
77000400,Cass County,Todd
77000500,West Nelson,Todd
77000600,Little Mound,Todd
77000700,Mound,Todd
77000800,Slough,Todd
77000900,Trace,Todd
77001000,Bass,Todd
77001100,Buckhead,Todd
77001200,Unnamed,Todd
77001300,Unnamed,Todd
77001400,Stump,Todd
77001500,Nellies,Todd
77001600,Jim,Todd
77001700,Marty Pond,Todd
77001800,Goose,Todd
77001900,Mary,Todd
77002000,Molly,Todd
77002100,Twin,Todd
77002200,Mons,Todd
77002300,Big Swan,Todd
77002400,Bass,Todd
77002500,Pepin,Todd
77002600,Moose,Todd
77002700,Long,Todd
77002800,Coon,Todd
77002900,Buck,Todd
77003000,Mountain,Todd
77003100,Unnamed,Todd
77003200,Lady,Todd
77003300,Bony Dog,Todd
77003400,Little Swan,Todd
77003500,Beauty,Todd
77003600,Carland,Todd
77003700,Jacobs,Todd
77003800,Unnamed,Todd
77003900,Unnamed,Todd
77004000,Wolf,Todd
77004100,Mud,Todd
77004200,Little Pine,Todd
77004300,Unnamed,Todd
77004400,Mud,Todd
77004500,Wintergreen,Todd
77004600,Coal,Todd
77004700,Unnamed,Todd
77004800,Chain of Lakes,Todd
77004900,Little Mill,Todd
77005000,Mill,Todd
77005100,Hudallah,Todd
77005200,Round,Todd
77005300,Star,Todd
77005400,Little Rice,Todd
77005500,Peat,Todd
77005600,Beck,Todd
77005700,Teal,Todd
77005800,North Buckhorn,Todd
77005900,Moose,Todd
77006000,Stumpy,Todd
77006100,Rice,Todd
77006200,South Buckhorn,Todd
77006300,Big,Todd
